dummy3, --use_fast_math,-Xptxas --opt-level=, --gpu-architecture=, --ftz=,-Xptxas --force-store-cache=,-Xptxas --force-load-cache=,-Xptxas --allow-expensive-optimizations=,-Xptxas --fmad=, --optimize=,dummy2,-Xnvlink --preserve-relocs, --relocatable-device-code=, --prec-div=,dummy1,-Xptxas --maxrregcount=,dummy4, --prec-sqrt=, --no-align-double,response,complete,id
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.079370415,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.080757592,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.07983579,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.080640942,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.080080407,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.079313227,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.079491299,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.078612734,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.078362025,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.078313209,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.078730233,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.078244012,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.078862938,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.07834464,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.078007082,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.078039126,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.078278614,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.078462967,true,16197407973239415933
-1,off,2,sm_50,false,cg,cg,true,false,2,1,on,false,true,-1,32,1,false,off,0.079355206,true,16197407973239415933
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.093093777,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.078051216,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.077994471,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.078808967,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.080504599,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.080410281,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.079896695,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.080822724,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.079537187,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.079471826,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.077900015,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.078302899,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.078634875,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.078989257,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.078405343,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.078182523,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.078549201,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.078362141,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.078791012,true,3067043098029798601
-1,off,2,sm_50,true,cs,cs,true,false,3,-1,off,false,true,-1,63,-1,false,on,0.079086967,true,3067043098029798601
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.108249003,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.080008057,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.084602379,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.078251066,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.07823197,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.07783077,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.079109878,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.078276589,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.078012047,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.078420969,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.078354804,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.078911037,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.08026167,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.07844979,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.078430678,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.078521833,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.078598679,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.078321802,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.078529849,true,6717582340365005201
1,on,2,sm_50,true,cs,cs,true,true,2,-1,off,false,false,1,32,1,false,off,0.079001426,true,6717582340365005201
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.097849668,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.080428266,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.08064049,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.081060564,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.08092187,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.078977101,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.078290821,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.079550609,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.079090861,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.078880563,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.079045411,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.078629471,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.079258581,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.078138988,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.078921663,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.078554849,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.078848041,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.082611619,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.079435488,true,7729090250465946324
1,off,2,sm_50,true,cs,cg,true,true,3,1,on,true,true,1,32,1,true,on,0.078576263,true,7729090250465946324
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.09243873,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078282926,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.077722739,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078315075,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078416549,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078419803,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.07876696,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078536159,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078268412,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078650599,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.079091897,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.079213791,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.07843361,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078265751,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078155688,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078249042,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.077974417,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.079218651,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078642308,true,16796481418468748460
1,off,3,sm_50,false,cs,cg,false,false,3,1,off,false,false,1,63,1,false,off,0.078269299,true,16796481418468748460
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.093083454,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.078899013,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.078252035,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.081177892,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.078783471,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.079071986,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.07889937,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.080028484,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.079070818,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.079161468,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.079288074,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.079568725,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.079647219,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.079131683,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.079246045,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.07973671,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.078716402,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.080076839,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.078939381,true,5224987418483078257
-1,on,3,sm_50,true,cg,cg,false,false,2,-1,off,false,true,1,32,1,true,on,0.079029005,true,5224987418483078257
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.100747702,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.079157062,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.079045896,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.080100442,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.080285277,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.079477847,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.078124436,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.081575433,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.080298496,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.080792055,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.086484871,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.080168958,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.079920687,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.078931472,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.078798875,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.07953878,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.080501717,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.078957489,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.078445481,true,7270019441694695913
1,off,3,sm_50,false,cg,cg,true,true,2,-1,off,true,false,-1,32,-1,false,on,0.078152807,true,7270019441694695913
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.110945468,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.080671672,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.085945742,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.079344199,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.080980186,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.079149032,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.078689071,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.078328095,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.078207915,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.079577134,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.078575208,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.078503373,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.081357698,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.079276015,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.078395312,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.081847871,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.079743474,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.078298285,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.078424898,true,13225313253456995371
-1,on,2,sm_50,false,cs,cg,false,true,2,1,off,true,true,1,63,-1,false,on,0.078258234,true,13225313253456995371
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.114436584,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.07790542,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.079534912,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.078080801,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.079000966,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.078989946,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.07833015,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.078119043,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.078250688,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.078436513,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.07848581,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.078991391,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.078235108,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.07810522,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.07821789,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.080146458,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.078422103,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.078511115,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.07971898,true,15321772803008190097
1,off,3,sm_50,true,cs,cg,false,true,2,-1,on,false,true,-1,63,-1,true,off,0.079056246,true,15321772803008190097
1,on,2,sm_50,false,cs,cs,false,false,2,1,on,false,false,-1,32,-1,true,on,0.097064052,true,7457010307704418517
1,on,2,sm_50,false,cs,cs,false,false,2,1,on,false,false,-1,32,-1,true,on,0.079996253,true,7457010307704418517
1,on,2,sm_50,false,cs,cs,false,false,2,1,on,false,false,-1,32,-1,true,on,0.079222905,true,7457010307704418517
